BarCode,MRP,ItemName,Category,SubCategory,COMPANY,BRAND,UnitType
8901103141022,45,FEM BAMBI CUFF & COLLAR 200 ML,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,DABUR,BAMBI ,PC
8901103142012,0,FEM BAMBI FABRIC SOFTNER 750M BTL,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,DABUR,BAMBI ,PC
8901103142029,139,FEM BAMBI FABRIC SOFTNER 750 ML,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,DABUR,BAMBI ,PC
8901103142036,45,BAMBI STAIN REMOVERS CUFF&COLAR 200ml,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,FEM CARE,BAMBI ,PC
8901103146010,40,FEM HERBAL BLEACH CREAM 15G,PERSONAL CARE,"CREAMS, LOTIONS",DABUR,FEM ,PC
8901103146058,26,FEM HERBAL BLEACH CREAM 9G,PERSONAL CARE,"CREAMS, LOTIONS",DABUR,FEM ,PC
8901103152011,60,FEM CHANDAN SPRAY 250ML,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103152028,49,FEM CHANDAN REFIL 250ML,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103152035,150,FEM CHANDAN 1LTR,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103161020,0,FEM BLOSSOM SPRAY 250ML+FREE HAND WASH,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103161037,150,FEM BLOSSOM 1LTR,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103161051,33,FEM LIQUIED SOAP POUCH BLOSSOM 200ML,PERSONAL CARE,BAR SOAPS,DABUR,FEM ,PC
8901103162027,60,FEM CHANDAN SPRAY 250ML+FREE,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103163024,60,FEM BOUQUET SPRAY 250ML+FREE,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103163031,150,FEM BOUQUET 1LTR,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103164021,64,FEM LEMON SPRAY 250ML,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103164052,33,FEM LEMON REFILL 185ML,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103164069,155,FEM LEMON 1LTR+FREE,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103165059,33,FEM PEACH REFIL 185ML,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103165066,155,FEM PEACH 1LTR+FREE,PERSONAL CARE,LIQUID SOAPS,DABUR,FEM ,PC
8901103171036,0,FEM OXYBLEACH 27GM BTL,PERSONAL CARE,"CREAMS, LOTIONS",DABUR,FEM ,PC
8901103171074,75,FEM OXY BLEACH 25 G,PERSONAL CARE,"CREAMS, LOTIONS",DABUR,FEM ,PC
8901108139048,0,NIRMA SUPER DETERGENT POWDER 500G,HOME CARE,WASHING POWDERS,NIRMA,NIRMA ,PC
8901108139079,0,NIRMA SUPER DETERGENT POWDER 1 KG,HOME CARE,WASHING POWDERS,NIRMA,NIRMA ,PC
8901108140587,35.00000505,NIRMA POWDER 850,HOME CARE,WASHING POWDERS,NIRMA,NIRMA ,PC
8901120140831,50,EVERYUTH CUCUMBER FACE PACK 60GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141012,70,EVERYUTH NATURAL FACE CLN WLNT&APRCT 50g,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141029,105,EVERYUTH WALNUT&APRICOT FCIL SCRUB100GS,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141210,49,EVERYUTH NATURALS FACE WASH LEMON 50g,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141227,80,EVERYUTH LEMON FACE WASH 100ML,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141623,55,EVERYUTH CREAM FACE WASH 60GM+1,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120141630,90,EVERYUTH CREAM FACE WASH 100ML,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120142217,15,EVERYUTH HOME FACIAL HALDI 20GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120142316,15,EVERYUTH HOME FACIAL PAPAYA 20GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120142415,15,EVERYUTH NEEM FACE PACK 25GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120142910,15,EVERYUTH HOME FACIAL ROSE 20GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120143610,30,EVERYUTH WALNUT SCRUB 30GM,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120144112,0,EVERYUTH DAILY SUNBLCK LOTION SPF30 50ML,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901120144310,152,EVERYUTH DAYWEAR MATTE 100G,PERSONAL CARE,Colour Cosmetics,ZYDUS WELLNESS,EVERYUTH ,PC
8901120144518,90,EVERYUTH LIGHT & CLEAR CREAM 50GM,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901120144617,152,EVERYUTH AGE DEFENCE 50G,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901120144716,78,EVERYUTH ACNE CONTROL GEL 50G,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120145324,30,D'LITE SUGARFREE RTD BOTTLE ORANGE 500ML,BEVERAGES,"JUICES, CONCENTRATES",CADILA HEALTH CARE,D'LITE ,PC
8901120145713,110,EVERYUTH ULTRA MILD FACIAL SCRUB 100GS,PERSONAL CARE,FACE CARE,ZYDUS WELLNESS,EVERYUTH ,PC
8901120145812,40,EVERYUTH SKIN ESSENTIAL BODY LOTION 100ML,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901120145911,125,EVERYUTH FACE WASH LIGHT & CLEAR 50M,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120145928,125,EVERYUTH LIGHT & CLEAR FACE WASH 100GM,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146017,80,EVERYUTH GRANULAR FACE WASH100ML,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146215,38,EVERYUTH ORANGE PEEL OFF 30GM,PERSONAL CARE,face care,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146239,110,EVERYUTH ORANGE SKIN VITALISER 90GS,PERSONAL CARE,face care,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146321,30,DELITE SUGARFREE SOFT DRINK PEACH 500ML,BEVERAGES,"JUICES, CONCENTRATES",CADILA HEALTH CARE,D'LITE ,PC
8901120146529,30,DELITE SUGARFREE SOFT DRINK APPLE 500ML,BEVERAGES,"JUICES, CONCENTRATES",CADILA HEALTH CARE,D'LITE ,PC
8901120146635,43,EVERYUTH GOLDEN GLOW PEEL OFF 30GM,PERSONAL CARE,face care,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146642,115,EVERYUTH GOLDEN GLOW PEEL OFF 90G,PERSONAL CARE,face care,ZYDUS WELLNESS,EVERYUTH ,PC
8901120146819,55,EVERYUTH NATURALS FRUIT FACE WASH 60ML,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120147014,60,EVERYUTH MENZ OXY ACTIVE FACE WASH 75GM,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120147212,0,EVERYUTH MENZ POLUTN DEF FACE WASH 75 GM,PERSONAL CARE,FACE WASH,ZYDUS WELLNESS,EVERYUTH ,PC
8901120147311,75,EVERYUTH MENZ SPF 30 LOTION 75GM,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901120147717,99,EVERYUTH SUN CARE SPF 15++ 50GM,PERSONAL CARE,"CREAMS, LOTIONS",ZYDUS WELLNESS,EVERYUTH ,PC
8901123000514,5,PARRYS COFFEE BITE 10NO,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,lotte,coffe bite ,PC
8901123001788,10.00000635,CHOCOPIE 6,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,BUTTERCUP CONFECTIONERY ,CHOCO SWISS ,PC
8901123004468,75,PARRYS COFFEE BITE 473G,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,lotte,coffe bite ,PC
8901138000011,200,HIMALAYA AYURSLIM CAPSULES 60NOS,HOME CARE,OTC OTHERS,HIMALAYA DRUG COMPANY,HIMALAYA ,PC
